@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
231,'2024/11/10 10:55:34:471',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.548437,0.495833,0.620313,0.539583,0.55625,0.545833,0.625,0.55625,0.559375,0.5625,0.621875,0.558333,0.557813,0.560417,0.620313,0.552083,0.557813,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.758333,0.5,0.660417,0.576563,0.770833,0.46875,0.6625,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
232,'2024/11/10 10:55:34:537',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.548437,0.495833,0.620313,0.539583,0.55625,0.545833,0.625,0.55625,0.559375,0.5625,0.621875,0.558333,0.557813,0.560417,0.620313,0.552083,0.559375,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.64375,0.564062,0.758333,0.5,0.660417,0.576563,0.772917,0.46875,0.664583,0.546875,0.783333,0.422401,0.923721,0.640257,0.373454
233,'2024/11/10 10:55:34:597',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.366667,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.548437,0.495833,0.621875,0.539583,0.55625,0.545833,0.626562,0.55625,0.557813,0.5625,0.621875,0.558333,0.557813,0.560417,0.620313,0.552083,0.557813,0.554167,0.570313,0.545833,0.548437,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.645833,0.564062,0.758333,0.5,0.6625,0.576563,0.772917,0.46875,0.664583,0.545313,0.783333,0.422401,0.923721,0.640257,0.373454
234,'2024/11/10 10:55:34:650',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.36875,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.55,0.495833,0.621875,0.539583,0.55625,0.545833,0.626562,0.55625,0.557813,0.5625,0.623438,0.558333,0.557813,0.560417,0.620313,0.552083,0.557813,0.554167,0.570313,0.545833,0.55,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.645833,0.564062,0.758333,0.5,0.660417,0.575,0.772917,0.46875,0.6625,0.545313,0.783333,0.422401,0.923721,0.640257,0.373454
235,'2024/11/10 10:55:34:709',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.36875,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.548437,0.495833,0.621875,0.539583,0.55625,0.545833,0.626562,0.55625,0.557813,0.5625,0.623438,0.558333,0.557813,0.560417,0.621875,0.552083,0.557813,0.554167,0.571875,0.545833,0.55,0.547917,0.492188,0.554167,0.546875,0.652083,0.490625,0.645833,0.564062,0.758333,0.5,0.660417,0.575,0.772917,0.46875,0.6625,0.54375,0.783333,0.422401,0.923721,0.640257,0.373454
236,'2024/11/10 10:55:34:756',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.36875,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.603125,0.48125,0.55,0.495833,0.621875,0.539583,0.557813,0.545833,0.628125,0.558333,0.559375,0.5625,0.625,0.558333,0.557813,0.560417,0.621875,0.554167,0.559375,0.554167,0.571875,0.545833,0.55,0.547917,0.49375,0.554167,0.546875,0.652083,0.490625,0.645833,0.564062,0.758333,0.5,0.660417,0.575,0.772917,0.46875,0.6625,0.54375,0.783333,0.422401,0.923721,0.640257,0.373454
237,'2024/11/10 10:55:34:803',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.36875,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.604688,0.48125,0.55,0.495833,0.623438,0.539583,0.557813,0.545833,0.628125,0.55625,0.559375,0.5625,0.625,0.558333,0.559375,0.560417,0.623438,0.552083,0.559375,0.554167,0.571875,0.545833,0.55,0.547917,0.49375,0.554167,0.546875,0.652083,0.490625,0.645833,0.564062,0.758333,0.5,0.660417,0.575,0.775,0.46875,0.6625,0.54375,0.783333,0.422401,0.923721,0.640257,0.373454
238,'2024/11/10 10:55:34:858',10,0.55,0.375,0.554688,0.364583,0.557813,0.3625,0.560938,0.3625,0.55,0.366667,0.548437,0.36875,0.546875,0.36875,0.56875,0.36875,0.55,0.370833,0.55625,0.383333,0.55,0.383333,0.584375,0.416667,0.546875,0.425,0.604688,0.48125,0.55,0.495833,0.623438,0.539583,0.559375,0.545833,0.629687,0.55625,0.560938,0.5625,0.625,0.558333,0.560938,0.560417,0.623438,0.552083,0.560938,0.554167,0.573438,0.545833,0.551562,0.547917,0.49375,0.554167,0.546875,0.652083,0.490625,0.645833,0.564062,0.758333,0.5,0.660417,0.575,0.775,0.46875,0.6625,0.545313,0.783333,0.422401,0.923721,0.640257,0.373454
239,'2024/11/10 10:55:39:460',11,0.392188,0.033333,0.407813,0,0.420312,-0.002083,0.43125,-0.004167,0.384375,0.004167,0.378125,0.00625,0.371875,0.00625,0.459375,0.002083,0.384375,0.0125,0.4125,0.058333,0.389062,0.066667,0.529688,0.158333,0.360938,0.164583,0.56875,0.372917,0.354688,0.36875,0.615625,0.54375,0.353125,0.508333,0.634375,0.597917,0.3375,0.547917,0.620313,0.604167,0.342187,0.539583,0.609375,0.5875,0.35625,0.535417,0.492188,0.520833,0.395312,0.520833,0.279687,0.504167,0.360938,0.729167,0.29375,0.860417,0.429688,1.058333,0.323438,0.910417,0.454688,1.104167,0.210938,0.958333,0.392188,1.170833,0.422401,0.923721,0.640257,0.373454
240,'2024/11/10 10:55:39:500',11,0.389062,0.033333,0.40625,0,0.41875,-0.002083,0.429688,-0.004167,0.384375,0.004167,0.376563,0.00625,0.370313,0.00625,0.457812,0.002083,0.384375,0.0125,0.409375,0.058333,0.3875,0.066667,0.528125,0.158333,0.360938,0.164583,0.567187,0.372917,0.354688,0.36875,0.614062,0.54375,0.353125,0.510417,0.632813,0.597917,0.335938,0.547917,0.620313,0.604167,0.340625,0.547917,0.609375,0.5875,0.354688,0.5375,0.490625,0.520833,0.395312,0.51875,0.279687,0.50625,0.360938,0.739583,0.29375,0.85625,0.428125,1.0625,0.321875,0.90625,0.454688,1.108333,0.2125,0.95,0.385938,1.170833,0.422401,0.923721,0.640257,0.373454
241,'2024/11/10 10:55:39:542',11,0.3875,0.03125,0.404687,0,0.415625,-0.002083,0.426562,-0.00625,0.38125,0.004167,0.375,0.00625,0.36875,0.00625,0.454688,0.002083,0.382813,0.0125,0.40625,0.058333,0.384375,0.066667,0.526563,0.158333,0.359375,0.164583,0.567187,0.372917,0.354688,0.36875,0.6125,0.541667,0.351563,0.5125,0.63125,0.59375,0.334375,0.55,0.61875,0.602083,0.339063,0.547917,0.60625,0.585417,0.35625,0.5375,0.490625,0.520833,0.39375,0.51875,0.278125,0.50625,0.364062,0.739583,0.29375,0.854167,0.429688,1.0625,0.321875,0.904167,0.45625,1.108333,0.214062,0.95,0.3875,1.170833,0.422401,0.923721,0.640257,0.373454
242,'2024/11/10 10:55:39:581',11,0.384375,0.029167,0.401563,-0.004167,0.4125,-0.00625,0.425,-0.008333,0.378125,0.002083,0.371875,0.002083,0.364062,0.004167,0.453125,0,0.378125,0.0125,0.404687,0.05625,0.382813,0.0625,0.525,0.15625,0.35625,0.164583,0.564062,0.370833,0.354688,0.370833,0.610937,0.5375,0.351563,0.525,0.629687,0.591667,0.334375,0.55625,0.617188,0.597917,0.335938,0.547917,0.60625,0.58125,0.354688,0.554167,0.489062,0.520833,0.392188,0.51875,0.278125,0.50625,0.364062,0.741667,0.29375,0.85625,0.429688,1.064583,0.323438,0.904167,0.457812,1.110417,0.214062,0.954167,0.389062,1.170833,0.422401,0.923721,0.640257,0.373454
243,'2024/11/10 10:55:39:621',11,0.384375,0.029167,0.401563,-0.004167,0.4125,-0.00625,0.425,-0.010417,0.376563,0,0.370313,0.002083,0.3625,0.002083,0.453125,0,0.376563,0.0125,0.404687,0.05625,0.38125,0.0625,0.523438,0.15625,0.353125,0.166667,0.564062,0.370833,0.354688,0.36875,0.609375,0.535417,0.351563,0.527083,0.629687,0.591667,0.334375,0.55625,0.617188,0.597917,0.34375,0.560417,0.60625,0.58125,0.35625,0.55625,0.489062,0.520833,0.392188,0.51875,0.279687,0.504167,0.364062,0.739583,0.29375,0.858333,0.43125,1.064583,0.320313,0.90625,0.459375,1.110417,0.209375,0.954167,0.389062,1.172917,0.422401,0.923721,0.640257,0.373454
244,'2024/11/10 10:55:39:661',11,0.382813,0.029167,0.4,-0.004167,0.410937,-0.00625,0.421875,-0.008333,0.376563,0.002083,0.370313,0.002083,0.3625,0.004167,0.45,0.002083,0.375,0.0125,0.403125,0.05625,0.38125,0.0625,0.521875,0.15625,0.351563,0.166667,0.564062,0.36875,0.354688,0.366667,0.609375,0.535417,0.351563,0.527083,0.629687,0.589583,0.339063,0.55625,0.617188,0.595833,0.346875,0.560417,0.60625,0.579167,0.357812,0.554167,0.489062,0.51875,0.390625,0.51875,0.279687,0.50625,0.3625,0.74375,0.290625,0.858333,0.432813,1.064583,0.31875,0.908333,0.4625,1.108333,0.207813,0.95625,0.392188,1.172917,0.422401,0.923721,0.640257,0.373454
245,'2024/11/10 10:55:39:701',11,0.382813,0.029167,0.398438,-0.004167,0.409375,-0.00625,0.421875,-0.008333,0.376563,0.002083,0.36875,0.002083,0.3625,0.004167,0.45,0.002083,0.375,0.0125,0.403125,0.05625,0.379687,0.0625,0.520312,0.154167,0.351563,0.16875,0.5625,0.366667,0.357812,0.372917,0.609375,0.533333,0.353125,0.525,0.629687,0.589583,0.342187,0.55625,0.617188,0.595833,0.345313,0.55625,0.604688,0.579167,0.359375,0.552083,0.489062,0.51875,0.389062,0.51875,0.278125,0.50625,0.359375,0.741667,0.290625,0.866667,0.4375,1.058333,0.317187,0.916667,0.46875,1.1,0.207813,0.979167,0.401563,1.172917,0.422401,0.923721,0.640257,0.373454
246,'2024/11/10 10:55:39:741',11,0.379687,0.029167,0.396875,-0.002083,0.407813,-0.004167,0.420312,-0.008333,0.373437,0.002083,0.367188,0.004167,0.360938,0.004167,0.448438,0.002083,0.373437,0.0125,0.4,0.05625,0.378125,0.0625,0.51875,0.15625,0.348437,0.170833,0.5625,0.366667,0.359375,0.377083,0.609375,0.533333,0.353125,0.522917,0.629687,0.589583,0.340625,0.55625,0.617188,0.595833,0.3375,0.554167,0.604688,0.577083,0.359375,0.55,0.4875,0.520833,0.385938,0.520833,0.278125,0.504167,0.354688,0.722917,0.285937,0.877083,0.4375,1.054167,0.315625,0.920833,0.46875,1.09375,0.2,1,0.403125,1.175,0.422401,0.923721,0.640257,0.373454
247,'2024/11/10 10:55:39:781',11,0.378125,0.029167,0.395312,-0.002083,0.40625,-0.004167,0.41875,-0.00625,0.373437,0.002083,0.365625,0.004167,0.359375,0.004167,0.446875,0.002083,0.373437,0.0125,0.398438,0.05625,0.376563,0.0625,0.51875,0.15625,0.348437,0.170833,0.560938,0.36875,0.35625,0.377083,0.609375,0.533333,0.351563,0.522917,0.629687,0.589583,0.3375,0.55625,0.617188,0.595833,0.33125,0.554167,0.604688,0.577083,0.35625,0.55,0.485938,0.520833,0.382813,0.522917,0.278125,0.504167,0.354688,0.727083,0.285937,0.879167,0.4375,1.054167,0.3125,0.925,0.46875,1.09375,0.2,1,0.403125,1.175,0.422401,0.923721,0.640257,0.373454
248,'2024/11/10 10:55:39:821',11,0.378125,0.029167,0.395312,-0.002083,0.40625,-0.004167,0.417188,-0.00625,0.373437,0.002083,0.365625,0.002083,0.359375,0.004167,0.446875,0.002083,0.373437,0.0125,0.398438,0.05625,0.375,0.0625,0.517187,0.15625,0.348437,0.170833,0.560938,0.36875,0.35625,0.377083,0.609375,0.533333,0.351563,0.520833,0.629687,0.589583,0.334375,0.55625,0.617188,0.595833,0.326562,0.552083,0.604688,0.577083,0.35625,0.547917,0.484375,0.520833,0.38125,0.520833,0.276563,0.504167,0.35625,0.73125,0.284375,0.877083,0.4375,1.054167,0.3125,0.925,0.467187,1.09375,0.201562,1,0.401563,1.175,0.422401,0.923721,0.640257,0.373454
249,'2024/11/10 10:55:39:861',11,0.378125,0.029167,0.39375,-0.002083,0.404687,-0.004167,0.417188,-0.00625,0.371875,0.002083,0.365625,0.002083,0.359375,0.004167,0.446875,0.002083,0.373437,0.0125,0.398438,0.05625,0.375,0.0625,0.517187,0.15625,0.348437,0.170833,0.559375,0.36875,0.357812,0.377083,0.607813,0.533333,0.351563,0.51875,0.628125,0.589583,0.335938,0.55,0.617188,0.595833,0.326562,0.54375,0.604688,0.577083,0.35625,0.54375,0.482812,0.520833,0.382813,0.520833,0.275,0.504167,0.354688,0.73125,0.284375,0.877083,0.434375,1.052083,0.3125,0.922917,0.465625,1.09375,0.198437,0.991667,0.398438,1.172917,0.422401,0.923721,0.640257,0.373454
250,'2024/11/10 10:55:39:901',11,0.378125,0.029167,0.39375,-0.002083,0.404687,-0.004167,0.417188,-0.00625,0.371875,0.002083,0.365625,0.002083,0.359375,0.004167,0.446875,0.004167,0.371875,0.0125,0.398438,0.058333,0.375,0.0625,0.515625,0.15625,0.346875,0.170833,0.557813,0.36875,0.353125,0.375,0.607813,0.533333,0.348437,0.51875,0.628125,0.589583,0.33125,0.55,0.615625,0.59375,0.323438,0.54375,0.604688,0.577083,0.354688,0.54375,0.48125,0.51875,0.38125,0.520833,0.275,0.504167,0.354688,0.73125,0.284375,0.877083,0.432813,1.052083,0.3125,0.922917,0.460938,1.09375,0.198437,0.989583,0.395312,1.172917,0.422401,0.923721,0.640257,0.373454
251,'2024/11/10 10:55:39:941',11,0.376563,0.029167,0.39375,-0.002083,0.404687,-0.004167,0.417188,-0.00625,0.370313,0.002083,0.364062,0.002083,0.357812,0.004167,0.445313,0.004167,0.370313,0.0125,0.396875,0.05625,0.375,0.0625,0.515625,0.15625,0.345313,0.170833,0.557813,0.36875,0.353125,0.379167,0.607813,0.533333,0.34375,0.516667,0.628125,0.5875,0.328125,0.55,0.615625,0.59375,0.320313,0.54375,0.604688,0.577083,0.348437,0.54375,0.48125,0.51875,0.38125,0.520833,0.275,0.504167,0.348437,0.725,0.279687,0.883333,0.432813,1.047917,0.307813,0.927083,0.4625,1.0875,0.195313,0.995833,0.395312,1.170833,0.422401,0.923721,0.640257,0.373454
252,'2024/11/10 10:55:39:980',11,0.378125,0.029167,0.39375,-0.002083,0.404687,-0.004167,0.417188,-0.00625,0.371875,0.002083,0.364062,0.002083,0.357812,0.002083,0.445313,0.004167,0.370313,0.0125,0.396875,0.05625,0.375,0.0625,0.514063,0.15625,0.345313,0.170833,0.557813,0.36875,0.353125,0.379167,0.60625,0.533333,0.34375,0.516667,0.628125,0.5875,0.326562,0.55,0.615625,0.59375,0.328125,0.552083,0.604688,0.577083,0.348437,0.54375,0.48125,0.51875,0.379687,0.51875,0.275,0.504167,0.35,0.725,0.279687,0.883333,0.432813,1.047917,0.307813,0.927083,0.4625,1.085417,0.196875,1,0.4,1.170833,0.422401,0.923721,0.640257,0.373454
253,'2024/11/10 10:55:40:019',11,0.376563,0.029167,0.39375,-0.002083,0.403125,-0.004167,0.415625,-0.00625,0.370313,0.002083,0.364062,0.004167,0.357812,0.004167,0.44375,0.004167,0.370313,0.0125,0.396875,0.05625,0.375,0.0625,0.514063,0.15625,0.345313,0.170833,0.55625,0.366667,0.348437,0.370833,0.607813,0.533333,0.340625,0.5125,0.628125,0.5875,0.323438,0.547917,0.617188,0.59375,0.320313,0.54375,0.604688,0.577083,0.34375,0.539583,0.48125,0.516667,0.379687,0.51875,0.275,0.502083,0.35,0.729167,0.279687,0.88125,0.432813,1.047917,0.309375,0.925,0.4625,1.085417,0.198437,0.997917,0.4,1.170833,0.422401,0.923721,0.640257,0.373454
254,'2024/11/10 10:55:40:065',11,0.375,0.03125,0.392188,0,0.403125,-0.002083,0.414063,-0.004167,0.370313,0.002083,0.364062,0.004167,0.357812,0.004167,0.44375,0.004167,0.370313,0.0125,0.395312,0.058333,0.373437,0.0625,0.5125,0.15625,0.345313,0.170833,0.55625,0.366667,0.348437,0.370833,0.607813,0.533333,0.335938,0.508333,0.628125,0.5875,0.321875,0.545833,0.617188,0.59375,0.317187,0.541667,0.604688,0.577083,0.340625,0.535417,0.479688,0.516667,0.379687,0.516667,0.275,0.502083,0.348437,0.727083,0.28125,0.879167,0.429688,1.045833,0.309375,0.922917,0.459375,1.083333,0.198437,0.995833,0.398438,1.170833,0.422401,0.923721,0.640257,0.373454
255,'2024/11/10 10:55:40:110',11,0.375,0.033333,0.392188,0,0.403125,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.00625,0.357812,0.00625,0.442187,0.00625,0.370313,0.014583,0.395312,0.060417,0.373437,0.064583,0.5125,0.15625,0.345313,0.170833,0.55625,0.366667,0.348437,0.372917,0.607813,0.533333,0.335938,0.508333,0.629687,0.5875,0.320313,0.545833,0.61875,0.59375,0.315625,0.539583,0.607813,0.577083,0.340625,0.533333,0.479688,0.516667,0.379687,0.516667,0.275,0.502083,0.346875,0.725,0.279687,0.877083,0.428125,1.045833,0.307813,0.922917,0.457812,1.083333,0.19375,0.995833,0.395312,1.170833,0.422401,0.923721,0.640257,0.373454
256,'2024/11/10 10:55:40:149',11,0.375,0.033333,0.392188,0,0.403125,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.00625,0.357812,0.008333,0.442187,0.00625,0.370313,0.014583,0.395312,0.060417,0.373437,0.064583,0.5125,0.15625,0.345313,0.170833,0.55625,0.364583,0.348437,0.375,0.607813,0.533333,0.334375,0.508333,0.629687,0.5875,0.320313,0.545833,0.61875,0.59375,0.315625,0.539583,0.609375,0.577083,0.339063,0.533333,0.479688,0.516667,0.379687,0.516667,0.275,0.502083,0.346875,0.725,0.279687,0.877083,0.428125,1.045833,0.307813,0.922917,0.457812,1.083333,0.190625,0.995833,0.39375,1.170833,0.422401,0.923721,0.640257,0.373454
257,'2024/11/10 10:55:40:190',11,0.375,0.033333,0.392188,0,0.403125,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.00625,0.357812,0.008333,0.442187,0.00625,0.370313,0.014583,0.395312,0.060417,0.373437,0.064583,0.5125,0.15625,0.345313,0.170833,0.55625,0.364583,0.348437,0.377083,0.607813,0.533333,0.334375,0.50625,0.629687,0.5875,0.320313,0.54375,0.61875,0.59375,0.315625,0.5375,0.609375,0.577083,0.3375,0.53125,0.479688,0.516667,0.379687,0.516667,0.275,0.502083,0.348437,0.73125,0.279687,0.877083,0.426562,1.047917,0.307813,0.922917,0.45625,1.085417,0.190625,0.991667,0.390625,1.172917,0.422401,0.923721,0.640257,0.373454
258,'2024/11/10 10:55:40:229',11,0.375,0.033333,0.392188,0,0.403125,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.00625,0.357812,0.008333,0.442187,0.00625,0.370313,0.014583,0.395312,0.060417,0.373437,0.064583,0.5125,0.15625,0.34375,0.170833,0.55625,0.364583,0.348437,0.377083,0.607813,0.533333,0.334375,0.50625,0.629687,0.5875,0.320313,0.54375,0.620313,0.59375,0.315625,0.5375,0.609375,0.577083,0.3375,0.53125,0.479688,0.516667,0.379687,0.516667,0.275,0.502083,0.348437,0.73125,0.279687,0.877083,0.426562,1.047917,0.307813,0.922917,0.454688,1.0875,0.190625,0.989583,0.389062,1.172917,0.422401,0.923721,0.640257,0.373454
259,'2024/11/10 10:55:40:273',11,0.375,0.033333,0.392188,0.002083,0.403125,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.008333,0.357812,0.008333,0.442187,0.00625,0.370313,0.014583,0.395312,0.0625,0.373437,0.066667,0.5125,0.15625,0.34375,0.172917,0.55625,0.364583,0.348437,0.377083,0.607813,0.533333,0.3375,0.508333,0.629687,0.5875,0.320313,0.545833,0.620313,0.59375,0.315625,0.5375,0.610937,0.577083,0.342187,0.533333,0.479688,0.516667,0.379687,0.516667,0.273438,0.502083,0.346875,0.73125,0.278125,0.877083,0.425,1.047917,0.307813,0.922917,0.454688,1.0875,0.190625,0.99375,0.389062,1.172917,0.422401,0.923721,0.640257,0.373454
260,'2024/11/10 10:55:40:332',11,0.375,0.033333,0.392188,0.002083,0.401563,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.008333,0.357812,0.008333,0.442187,0.00625,0.370313,0.014583,0.395312,0.0625,0.371875,0.066667,0.510938,0.154167,0.34375,0.172917,0.554688,0.364583,0.35,0.379167,0.607813,0.533333,0.339063,0.508333,0.629687,0.5875,0.320313,0.547917,0.620313,0.59375,0.315625,0.5375,0.609375,0.577083,0.34375,0.533333,0.479688,0.514583,0.379687,0.516667,0.271875,0.502083,0.346875,0.73125,0.278125,0.879167,0.429688,1.047917,0.307813,0.925,0.459375,1.0875,0.189063,0.99375,0.39375,1.172917,0.422401,0.923721,0.640257,0.373454
261,'2024/11/10 10:55:40:378',11,0.375,0.033333,0.390625,0.002083,0.401563,0,0.414063,-0.002083,0.370313,0.00625,0.364062,0.008333,0.357812,0.008333,0.440625,0.00625,0.36875,0.014583,0.39375,0.0625,0.371875,0.066667,0.510938,0.154167,0.34375,0.172917,0.554688,0.364583,0.35,0.379167,0.60625,0.533333,0.339063,0.508333,0.629687,0.5875,0.320313,0.547917,0.61875,0.59375,0.315625,0.5375,0.609375,0.577083,0.34375,0.533333,0.479688,0.514583,0.379687,0.51875,0.270312,0.504167,0.34375,0.727083,0.276563,0.879167,0.428125,1.047917,0.307813,0.925,0.459375,1.085417,0.1875,0.99375,0.39375,1.172917,0.422401,0.923721,0.640257,0.373454
